turn,text,response,predict_domain,target_domain,predict_intent,target_intent,predict_faq,target_faq,predict_entities,target_entities,predict_action,target_action,domain_correct,intent_correct,entities_correct,faq_correct,action_correct
0,30/4 có bonus ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,mức thưởng lễ là bao nhiêu,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,position(ba),unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có thưởng ăn tết ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,30/4 1/5 là lễ lớn công ty có thưởng chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có thưởng lễ ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có thưởng tết dương lịch ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,thưởng lễ công ty qui định thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,các ngày lễ nào công ty có thưởng,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,product(cá),unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty thưởng ăn tết âm lịch nhiều ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,các ngày lễ nghỉ công ty có thưởng gì không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,product(cá),unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,lễ hội lớn thì công ty mới thưởng đúng ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,ngày lễ nào công ty sẽ thưởng,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_holiday_ask_overview,,unknown,None,/utter_bonus_holiday_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có chính sách bonus kpi ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,work_unit(ftech),unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,đạt đủ kpi thì bonus như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,nhân viên làm tốt thì có thưởng thêm gì ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có chính sách khen thưởng thi kpi ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,làm việc tốt thì công ty có ghi nhận ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty đánh giá thái độ làm việc của nhân viên thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có bonus kpi ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có sử dụng kpi để đánh giá nhân viên ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,bên mình có áp dụng kpi để đánh giá chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,khen thưởng kpi được tính như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,nói mình rõ hơn về thưởng kpi nhé,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,thưởng kpi là như nào vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/policy_bonus_kpi_ask_overview,,unknown,None,/utter_bonus_kpi_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,cty làm việc lúc mấy giờ vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty bắt đầu làm việc từ mấy giờ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,chiều mấy giờ kết thúc giờ làm vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,giờ làm việc của cty hiện tại như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,quy định về thời gian làm việc 1 ngày như nào vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,chiều mấy giờ là được về,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,sáng kết thúc lúc mấy giờ đấy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,1 ngày làm việc bao nhiêu tiếng vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,position(ba),unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,ngày làm mấy giờ vậy timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,thời gian làm việc của cty thế naò?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty làm giờ hành chính đúng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,1 ngày phải làm 10 tiếng đúng k ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_working_in_day_ask_time,,unknown,None,/utter_working_in_day_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty có nghỉ trưa không?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,qui định của cty về nghỉ trưa mấy giờ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,nghỉ trưa được 45 p không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có nghỉ trưa được 1 tiếng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,work_unit(ftech),unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech nghĩ trưa lúc nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,work_unit(ftech),unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,mấy giờ thì được nghỉ giữa giờ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,buổi trưa có làm ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty nghỉ trưa lúc 12h hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty nghỉ trưa bao lâu,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,position(ba),unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,thời gian cho việc ăn trưa quy đinh ra sao,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cty nghỉ trưa vào khoảng thời gian nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,làm đến mấy giờ thì được nghỉ trưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_lunch_ask_time,,unknown,None,/utter_lunch_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,có thai có được nghỉ sớm ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,chính sách thời gian làm việc cho người mang thai,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,thời gian làm việc của người có con nhỏ dưới 6 tháng,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,thời gian làm việc của bà bầu,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,mang bầu có chính sách nghỉ ngơi khi làm việc ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,mang bầu thì ngày phải làm mấy tiếng,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,có thai được về sớm đúng ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,chính sách nuôi con nhỏ của công ty là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình xin chính sách về thời gian làm việc của sản phụ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,có bầu thì công ty có cho chính sách ưu đãi khi làm việc ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,quy đinh về thời gian làm việc của bà bầu,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,nhân viên có thai có được giảm thời gian làm việc không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_pregnant_ask_time,,unknown,None,/utter_pregnant_ask_time {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có quy định về giữ gìn vệ sinh nơi làm việc không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,,unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,quy định về việc vệ sinh nơi làm việc là như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,,unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,quy định khi sử dụng khu vực ăn uống của công ty là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,,unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có quy định dọn vệ sinh không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,work_unit(ftech),unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,việc bảo vệ vệ sinh chung của văn phòng đn như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,location(đn),unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,quy định khi xài máy pha cà phê,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,,unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình xin thông tin về vấn đề vệ sinh làm việc của công ty ạ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_hygiene,,unknown,None,/utter_rule_ask_hygiene {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech có yêu cầu về việc mang đồng phục không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,work_unit(ftech),unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có đồng phục không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,,unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,có bắt buộc nhân viên phải mang đồng phục đi làm không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,,unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,yêu cầu về trang phục đi làm của ftech như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,work_unit(ftech),unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có bắt buộc gì về trang phục không nhỉ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,,unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty mặc đồng phục vào thứ 2 à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,,unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình xin quy định về đồng phục với,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_uniform,,unknown,None,/utter_rule_ask_uniform {},Correct,Correct,Wrong,Wrong,Wrong
0,vi phạm kỷ luật của công ty là như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,,unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,hành vi nào của nhân viên được coi là vi phạm kỷ luật của công ty,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,,unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,tự ý nghỉ thì có bị vi phạm kỷ luật của ftech không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,work_unit(ftech),unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,bỏ họp mà không có lý do thì là vi phạm kỷ luật đúng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,,unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,hút thuốc thì có bị xem là vi phạm kỷ luật công ty không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,,unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,những hành vi nào thì được xem là vi phạm kỷ luật của ftech,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,work_unit(ftech),unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,vi phạm điều gì thì sẽ bị kỷ luật,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_violation,,unknown,None,/utter_rule_ask_violation {},Correct,Correct,Wrong,Wrong,Wrong
0,vi phạm kỷ luật công ty thì bị phạt như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,,unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,các hình thức xử phạt khi nhân viên vi phạm kỷ luật,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,product(cá),unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,có bị phạt tiền khi vi phạm kỷ luật của công ty không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,,unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,hình phạt cao nhất là đuổi việc à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,,unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,các hình thức kỷ luật nhân viên là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,product(cá),unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,hình phạt nặng nhất khi vi phạm kỷ luật là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,,unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,đi trễ về sớm nhiều lần thì bị phạt như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_ask_discipline,,unknown,None,/utter_rule_ask_discipline {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty có quy định về việc chấm công như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,,unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty ftech có chấm công không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,work_unit(ftech),unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty chấm công bằng vân tay hay khuôn mặt vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,,unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,công ty bắt buộc phải chấm công à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,,unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,có bao nhiêu hình thức chấm công,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,position(ba),unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công thì có làm sao không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,,unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,chấm công trễ thì xử lý như thế nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_overview,,unknown,None,/utter_timekeeping_ask_overview {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công vân tay có sao ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,lơ quên chấm công khuân mặt có sao không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công có xin được không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,có cách nào chấm bù công khi quên không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,product(cá),unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công có bị hủy ngày lương đó không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,có bị mất lương ngày quên chấm công không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,những ai quên chấm công sẽ bị xử lý,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,cách khắc phục khi quên chấm công,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,product(cá),unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công ảnh hưởng đến lương nặng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,quên chấm công là bị mất ngày lương hôm đó à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,chỉ cần chấm công bằng giấy thôi hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,sẽ xử lý sao khi quên chấm công khuôn mặt,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_forgot,,unknown,None,/utter_timekeeping_ask_forgot {},Correct,Correct,Wrong,Wrong,Wrong
0,cty chấm công bằng gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,,unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,cách chấm công của cty,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,product(cá),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,cty chấm công qua hình thức nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,,unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,có mấy hình thức chấm công ở ftech,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,work_unit(ftech),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,chấm công vân tay có bắt buộc không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,,unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,svtt có phải chấm công không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,level_position(svtt),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,ftech qui định ai cũng chấm công bằng vân tay à,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,work_unit(ftech),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,cty hiện có 3 hình thức chấm công hả,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,,unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,chấm công bằng khuôn mặt có bắt buộc không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,,unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,có những cách nào để chấm công được,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,product(cá),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,chấm công bằng giấy chỉ áp dụng cho svtt đúng không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,level_position(svtt),unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,nhân viên ftech điểm danh đi làm bằng cách nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_timekeeping_ask_form,"position(da), product(cá), work_unit(ftech)",unknown,None,/utter_timekeeping_ask_form {},Correct,Correct,Wrong,Wrong,Wrong
0,hướng dẫn về việc xin phép nghỉ tạm thời như nào,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_time_off_ask_rule,,unknown,None,/utter_time_off_ask_rule {},Correct,Correct,Wrong,Wrong,Wrong
0,có việc đột xuất xin ra ngoài được ko,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/rule_time_off_ask_rule,,unknown,None,/utter_time_off_ask_rule {},Correct,Correct,Wrong,Wrong,Wrong
